geoid,var,value
31111,koppen_7,0.07276452527178062
31113,confidence,99.95163324979924
31113,koppen_25,1
31115,confidence,97.61609517416169
31115,koppen_25,1
31117,confidence,89.02393245507875
31117,koppen_25,1
31119,confidence,100
31119,koppen_25,1
31121,confidence,99.88482287052935
31121,koppen_25,1
31123,confidence,95.60029895360525
31123,koppen_7,1
31125,confidence,99.59896452354539
31125,koppen_25,1
31127,confidence,100
31127,koppen_25,1
31129,confidence,99.86063533350601
31129,koppen_25,1
31131,confidence,100
31131,koppen_25,1
31133,confidence,100
31133,koppen_25,1
31135,confidence,73.56212477182167
31135,koppen_25,0.3556036394791204
31135,koppen_7,0.6443963605208796
31137,confidence,96.606232628471
31137,koppen_25,1
31139,confidence,99.52499684975994
31139,koppen_25,1
31141,confidence,100
31141,koppen_25,1
31143,confidence,100
31143,koppen_25,1
31145,confidence,92.21439851830624
31145,koppen_25,1
31147,confidence,100
31147,koppen_25,1
31149,confidence,95.7838188131228
31149,koppen_25,1
31151,confidence,100
31151,koppen_25,1
31153,confidence,100
31153,koppen_25,1
31155,confidence,100
31155,koppen_25,1
31157,confidence,99.4936857180006
31157,koppen_7,1
31159,confidence,100
31159,koppen_25,1
31161,confidence,82.4086510251926
31161,koppen_21,0.009912908031730512
31161,koppen_25,0.008388686135698967
31161,koppen_7,0.9816984058325705
31163,confidence,96.2000317695788
31163,koppen_25,1
31165,confidence,94.17052952222218
31165,koppen_7,1
31167,confidence,100
31167,koppen_25,1
31169,confidence,100
31169,koppen_25,1
31171,confidence,99.99556547030005
31171,koppen_25,1
31173,confidence,100
31173,koppen_25,1
31175,confidence,99.08515161141199
31175,koppen_25,1
31177,confidence,100
31177,koppen_25,1
31179,confidence,100
31179,koppen_25,1
31181,confidence,97.88938031198792
31181,koppen_25,1
31183,confidence,97.8251478863963
31183,koppen_25,1
31185,confidence,100
31185,koppen_25,1
32001,confidence,94.57297635385045
32001,koppen_5,0.9279167816442706
32001,koppen_7,0.07208321835572945
32003,confidence,87.30088672062024
32003,koppen_18,0.006638289724911864
32003,koppen_4,0.5399931133054306
32003,koppen_5,0.3944787578545226
32003,koppen_7,0.058889839115134936
32005,confidence,58.82069109745114
32005,koppen_18,0.38577878055856984
32005,koppen_19,0.0038141607258245207
32005,koppen_5,0.09472226048919194
32005,koppen_7,0.3853294798471602
32005,koppen_8,0.13035531837925352
32007,confidence,85.79831493120872
32007,koppen_18,0.02325000563418957
32007,koppen_19,0.014531253521368482
32007,koppen_26,0.008650240001080072
32007,koppen_27,0.001453125352136848
32007,koppen_5,0.08003212102051306
32007,koppen_7,0.872083254470712
32009,confidence,93.68335868248315
32009,koppen_5,0.9557974047719812
32009,koppen_7,0.04420259522801885
32011,confidence,85.01224907826283
32011,koppen_5,0.12393452605537483
32011,koppen_7,0.8760654739446252
32013,confidence,83.98319573795617
32013,koppen_18,0.0025780919118719237
32013,koppen_5,0.5364192713645387
32013,koppen_7,0.4610026367235893
32015,confidence,80.93545478511163
32015,koppen_5,0.3328330278773673
32015,koppen_7,0.6671669721226328
32017,confidence,88.76337782197056
32017,koppen_4,0.024708713095241683
32017,koppen_5,0.5539003383623279
32017,koppen_7,0.4213909485424304
32019,confidence,86.28313311977021
32019,koppen_18,0.016870944971159894
32019,koppen_19,5.352216069693413e-4
32019,koppen_5,0.8345290801507346
32019,koppen_7,0.13744868024732154
32019,koppen_8,0.010616073023814671
32021,confidence,89.36497386814484
32021,koppen_5,0.8559592426253213
32021,koppen_7,0.1440407573746787
32023,confidence,85.5697460056189
32023,koppen_4,0.020234734581451416
32023,koppen_5,0.7166124805805294
32023,koppen_7,0.26315278483801924
32027,confidence,85.71881266463895
32027,koppen_5,0.8831995016004709
32027,koppen_7,0.11680049839952908
32029,confidence,64.47565430651439
32029,koppen_18,0.08410573746700008
32029,koppen_5,0.41006047008719765
32029,koppen_7,0.5058337924458023
32031,confidence,79.16677206050788
32031,koppen_18,0.085907233321645
32031,koppen_19,0.0038492485939960134
32031,koppen_5,0.35751520264260467
32031,koppen_7,0.5526132106934087
32031,koppen_8,1.1510474834555673e-4
32033,confidence,83.41122230781774
32033,koppen_27,0.014402906178087725
32033,koppen_5,0.18487822985658864
32033,koppen_7,0.8007188639653237
32510,confidence,58.504986259003964
32510,koppen_18,0.4389239183657794
32510,koppen_5,0.17464677425485903
32510,koppen_7,0.20041603215051584
32510,koppen_8,0.18601327522884575
33001,confidence,92.40617076559283
33001,koppen_26,1
33003,confidence,98.3334535843422
33003,koppen_26,1
33005,confidence,89.37224678834508
33005,koppen_26,1
33007,confidence,98.52300083137692
33007,koppen_26,0.9870962892356383
33007,koppen_27,0.012903710764361686
33009,confidence,98.552697420338
33009,koppen_26,1
33011,confidence,83.9515259873086
33011,koppen_25,0.2601097584094341
33011,koppen_26,0.7398902415905659
33013,confidence,82.77699104926415
33013,koppen_26,1
33015,confidence,76.42525359197731
33015,koppen_25,0.4630144643268792
33015,koppen_26,0.5369855356731208
33017,confidence,85.44445913031257
33017,koppen_25,0.06274462535904221
33017,koppen_26,0.9372553746409578
33019,confidence,96.51445417863624
33019,koppen_26,1
34001,confidence,83.23822725156417
34001,koppen_14,0.679453023777854
34001,koppen_25,0.320546976222146
34003,confidence,100
34003,koppen_25,1
34005,confidence,67.49793397109636
34005,koppen_14,0.1565811394400937
34005,koppen_25,0.8434188605599063
34007,confidence,67
34007,koppen_14,0.8320877349551231
34007,koppen_25,0.16791226504487686
34009,confidence,98.40983234751567
34009,koppen_14,1
34011,confidence,84.3448548281144
34011,koppen_14,1
34013,confidence,100
34013,koppen_25,1
34015,confidence,67.00150315336144
34015,koppen_14,0.9792747111202839
34015,koppen_25,0.02072528887971618
34017,confidence,99.99186578178956
34017,koppen_25,1
34019,confidence,98.01903248564454
34019,koppen_25,1
34021,confidence,82.5656221536481
34021,koppen_25,1
34023,confidence,87.43211472654376
34023,koppen_25,1
34025,confidence,67.51869968745325
34025,koppen_25,1
34027,confidence,86.79265750682609
34027,koppen_25,0.9999896918112675
34027,koppen_26,1.030818873244753e-5
34029,confidence,71.62396378406012
34029,koppen_14,0.1909106953546411
34029,koppen_25,0.8090893046453589
34031,confidence,94.61893999245741
34031,koppen_25,0.9344357660016295
34031,koppen_26,0.06556423399837051
34033,confidence,67.22575912619048
34033,koppen_14,0.9817947174138084
34033,koppen_25,0.018205282586191533
34035,confidence,99.76181206590634
34035,koppen_25,1
34037,confidence,84.32896562687799
34037,koppen_25,0.9065212320004128
34037,koppen_26,0.09347876799958722
34039,confidence,100
34039,koppen_25,1
34041,confidence,92.94214605881967
34041,koppen_25,1
35001,confidence,84.1037150955767
35001,koppen_5,0.5750699608836172
35001,koppen_7,0.4249300391163829
35003,confidence,87.86460024941894
35003,koppen_18,0.0724479874328313
35003,koppen_5,0.003968205133903342
35003,koppen_7,0.9213582983821335
35003,koppen_9,0.0022255090511319295
35005,confidence,95.587092805126
35005,koppen_7,1
35006,confidence,88.5079571124089
35006,koppen_26,0.0038546994582854587
35006,koppen_5,0.18009586092757604
35006,koppen_7,0.8160494396141386
35007,confidence,86.49174026546109
35007,koppen_26,0.2927255554025747
35007,koppen_27,0.051444297035438534
35007,koppen_7,0.6558301475619868
35009,confidence,100
35009,koppen_7,1
35011,confidence,96.63296687465304
35011,koppen_7,1
35013,confidence,76.27348432899213
35013,koppen_5,0.9398602190091816
35013,koppen_7,0.0601397809908184
35015,confidence,79.08378918071764
35015,koppen_4,0.019920510044280967
35015,koppen_5,0.13748305347816045
35015,koppen_7,0.8425964364775586
35017,confidence,88.39928662389954
35017,koppen_18,0.026278620897853832
35017,koppen_5,0.14288577730965574
35017,koppen_7,0.8308356017924904
35019,confidence,99.3811274744348
35019,koppen_7,1
35021,confidence,99.98735662713585
35021,koppen_7,1
35023,confidence,73.32461895977626
35023,koppen_4,0.008161186893827938
35023,koppen_5,0.47116341625006036
35023,koppen_7,0.5206753968561116
35025,confidence,91.99801798409477
35025,koppen_4,0.006307024676107148
35025,koppen_5,0.10487933677378114
35025,koppen_7,0.8888136385501118
35027,confidence,95.01179753364892
35027,koppen_15,0.021223582037699227
35027,koppen_26,0.007504860780494802
35027,koppen_5,0.045934174759588595
35027,koppen_7,0.9253373824222174
35028,confidence,81.9413720955697
35028,koppen_26,0.48996188826370307
35028,koppen_7,0.5100381117362969
35029,confidence,75.54684447045643
35029,koppen_5,0.8990934946329746
35029,koppen_7,0.10090650536702543
35031,confidence,86.83975311319385
35031,koppen_18,1.6151947427657152e-4
35031,koppen_26,0.0017585193992324525
35031,koppen_5,0.25342641828215756
35031,koppen_7,0.7446535428443334
35033,confidence,88.86960189759337
35033,koppen_26,0.3277561609166706
35033,koppen_27,0.060197619175286744
35033,koppen_7,0.6120462199080426
35035,confidence,80.04377678860654
35035,koppen_15,0.08539747297967268
35035,koppen_18,0.012633178139471176
35035,koppen_26,0.032359197226474
35035,koppen_5,0.4860268590495069
35035,koppen_7,0.3751611738452278
35035,koppen_9,0.008422118759647452
35037,confidence,99.98481360205311
35037,koppen_7,1
35039,confidence,86.06979336871083
35039,koppen_26,0.3733739143644526
35039,koppen_27,0.05563591089991148
35039,koppen_7,0.5709901747356358
35041,confidence,100
35041,koppen_7,1
35043,confidence,87.42991831616335
35043,koppen_26,0.14495810252224586
35043,koppen_5,0.07970035040596976
35043,koppen_7,0.7753415470717844
35045,confidence,87.31283671092646
35045,koppen_18,0.024385629462438527
35045,koppen_5,0.6346631196847969
35045,koppen_7,0.3409512508527645
35047,confidence,94.47295833269762
35047,koppen_26,0.10457858317367077
35047,koppen_27,0.016248073426098863
35047,koppen_7,0.8791733434002303
35049,confidence,95.71197171653601
35049,koppen_26,0.10989914178714083
35049,koppen_27,0.029388890946428922
35049,koppen_7,0.8607119672664303
35051,confidence,87.63428369807109
35051,koppen_18,0.011037937598398986
35051,koppen_5,0.5401179671766224
35051,koppen_7,0.4488440952249786
35053,confidence,90.13798570068045
35053,koppen_5,0.4160822593114471
35053,koppen_7,0.5839177406885528
35055,confidence,88.71736385717706
35055,koppen_26,0.19231801882418603
35055,koppen_27,0.21467121325949057
35055,koppen_7,0.5930107679163235
35057,confidence,98.56519395389253
35057,koppen_7,1
35059,confidence,99.27886247579623
35059,koppen_7,1
35061,confidence,86.2479269538482
35061,koppen_5,0.766389799631023
35061,koppen_7,0.23361020036897695
36001,confidence,91.22748255465459
36001,koppen_25,0.45188534474709036
36001,koppen_26,0.5481146552529096
36003,confidence,99.99515736658269
36003,koppen_26,1
36005,confidence,100
36005,koppen_25,1
36007,confidence,88.02674435386305
36007,koppen_25,0.03441530232623576
36007,koppen_26,0.9655846976737642
36009,confidence,99.65083868679932
36009,koppen_26,1
36011,confidence,78.93685106740818
36011,koppen_25,0.2673272643399924
36011,koppen_26,0.7326727356600077
36013,confidence,95.4325265176961
36013,koppen_25,0.02443815829753342
36013,koppen_26,0.9755618417024666
36015,confidence,87.84696171046062
36015,koppen_26,1
36017,confidence,96.09935463011337
36017,koppen_26,1
36019,confidence,92.2795668907365
36019,koppen_26,1
36021,confidence,85.25002982030094
36021,koppen_25,0.5062682801387273
36021,koppen_26,0.49373171986127273
36023,confidence,98.94259842157877
36023,koppen_26,1
36025,confidence,97.84793676292155
36025,koppen_26,1
36027,confidence,89.3507011551399
36027,koppen_25,0.7901177672659567
36027,koppen_26,0.2098822327340433
36029,confidence,89.06284056252872
36029,koppen_25,0.28889490332341144
36029,koppen_26,0.7111050966765886
36031,confidence,95.89094396701648
36031,koppen_25,0.008160465601729602
36031,koppen_26,0.9918395343982704
36033,confidence,96.72893796175325
36033,koppen_26,1
36035,confidence,91.18491767519596
36035,koppen_26,1
36037,confidence,87.35710132979384
36037,koppen_26,1
36039,confidence,90.8287879085083
36039,koppen_25,0.2054395415624151
36039,koppen_26,0.7945604584375849
36041,confidence,99.98725261351134
36041,koppen_26,1
36043,confidence,96.14957692668428
36043,koppen_25,6.54598988155346e-4
36043,koppen_26,0.9993454010118447
36045,confidence,77.0290303362509
36045,koppen_26,1
36047,confidence,89.98999020320676
36047,koppen_25,1
36049,confidence,100
36049,koppen_26,1
36051,confidence,94.0732281537725
36051,koppen_25,0.1248460127246102
36051,koppen_26,0.8751539872753898
36053,confidence,92.00755224244537
36053,koppen_26,1
36055,confidence,83.42193466132255
36055,koppen_25,0.8499818895410306
36055,koppen_26,0.15001811045896934
36057,confidence,73.93412100595447
36057,koppen_26,1
36059,confidence,86.86501164621336
36059,koppen_25,1
36061,confidence,100
36061,koppen_25,1
36063,confidence,84.16657314921574
36063,koppen_25,0.9186600905749056
36063,koppen_26,0.08133990942509436
36065,confidence,84.34562914993424
36065,koppen_25,0.018475171493873455
36065,koppen_26,0.9815248285061265
36067,confidence,82.05800782338349
36067,koppen_25,0.18087842885478214
36067,koppen_26,0.8191215711452179
36069,confidence,94.28403586354011
36069,koppen_25,0.3007980599765847
36069,koppen_26,0.6992019400234153
36071,confidence,95.95721100129659
36071,koppen_25,0.9410721659416108
36071,koppen_26,0.058927834058389146
36073,confidence,72.99038078555354
36073,koppen_25,0.511857293021135
36073,koppen_26,0.488142706978865
36075,confidence,73.08175219327474
36075,koppen_26,1
36077,confidence,98.43647824427512
36077,koppen_26,1
36079,confidence,97.50749343074992
36079,koppen_25,1
36081,confidence,91.3194287049699
36081,koppen_25,1
36083,confidence,86.5978810486462
36083,koppen_25,0.29754876542319236
36083,koppen_26,0.7024512345768076
36085,confidence,96.1958384996535
36085,koppen_25,1
36087,confidence,99.62211887226545
36087,koppen_25,1
36089,confidence,85.12366390178362
36089,koppen_26,1
36091,confidence,89.06707069595055
36091,koppen_25,0.395317687146966
36091,koppen_26,0.604682312853034
36093,confidence,84.75895259830436
36093,koppen_25,0.32004903958483527
36093,koppen_26,0.6799509604151647
36095,confidence,94.95933462633856
36095,koppen_26,1
36097,confidence,92.70945385879334
36097,koppen_25,0.09240375891139077
36097,koppen_26,0.9075962410886093
36099,confidence,87.42143677821223
36099,koppen_25,0.8807232493583543
36099,koppen_26,0.11927675064164567
36101,confidence,97.9957634984098
36101,koppen_26,1
36103,confidence,75.45585189791719
36103,koppen_25,1
36105,confidence,80.63146484207773
36105,koppen_25,0.04968860395092504
36105,koppen_26,0.950311396049075
36107,confidence,86.01038271603754
36107,koppen_26,1
36109,confidence,88.35821483020608
36109,koppen_25,0.10715668783942785
36109,koppen_26,0.8928433121605721
36111,confidence,91.58225258454665
36111,koppen_25,0.4775395939064646
36111,koppen_26,0.5224604060935354
36113,confidence,95.78035589206274
36113,koppen_25,0.02672349830685554
36113,koppen_26,0.9732765016931445
36115,confidence,80.26988077566952
36115,koppen_25,0.3255040653129967
36115,koppen_26,0.6744959346870033
36117,confidence,83.5388087502752
36117,koppen_25,0.8923677027975605
36117,koppen_26,0.10763229720243946
36119,confidence,100
36119,koppen_25,1
36121,confidence,99.84125223630326
36121,koppen_26,1
36123,confidence,88.87152283487083
36123,koppen_25,0.16811705198275492
36123,koppen_26,0.831882948017245
37001,confidence,100
37001,koppen_14,1
37003,confidence,100
37003,koppen_14,1
37005,confidence,74.85881280455628
37005,koppen_14,0.4345074930298504
37005,koppen_26,0.5654925069701495
37007,confidence,100
37007,koppen_14,1
37009,confidence,84.45246416516399
37009,koppen_14,0.025160543806641626
37009,koppen_26,0.9748394561933583
37011,confidence,92.01340732539475
37011,koppen_14,0.12899304997557323
37011,koppen_26,0.8710069500244267
37013,confidence,100
37013,koppen_14,1
37015,confidence,100
37015,koppen_14,1
37017,confidence,100
37017,koppen_14,1
37019,confidence,99.9051813029213
37019,koppen_14,1
37021,confidence,90.02463159114497
37021,koppen_14,0.864586616013455
37021,koppen_15,0.02785980409116917
37021,koppen_26,0.10755357989537578
37023,confidence,98.27181018579711
37023,koppen_14,0.9511279584279132
37023,koppen_26,0.04887204157208676
37025,confidence,100
37025,koppen_14,1
37027,confidence,98.75845040624138
37027,koppen_14,0.9440209596938687
37027,koppen_26,0.05597904030613133
37029,confidence,99.95241414087808
37029,koppen_14,1
37031,confidence,99.14817212130342
37031,koppen_14,1
37033,confidence,100
37033,koppen_14,1
37035,confidence,100
37035,koppen_14,1
37037,confidence,100
37037,koppen_14,1
37039,confidence,94.61920881426055
37039,koppen_14,0.9575802686250239
37039,koppen_15,0.02716104732133003
37039,koppen_26,0.015258684053646046
37041,confidence,99.86506923327454
37041,koppen_14,1
37043,confidence,86.82825077800814
37043,koppen_14,0.7881779346434813
37043,koppen_15,0.2118220653565187
37045,confidence,100
37045,koppen_14,1
37047,confidence,100
37047,koppen_14,1
37049,confidence,100
37049,koppen_14,1
37051,confidence,100
37051,koppen_14,1
37053,confidence,99.78749352255451
37053,koppen_14,1
37055,confidence,98.96963893402607
37055,koppen_14,1
37057,confidence,100
37057,koppen_14,1
37059,confidence,100
37059,koppen_14,1
37061,confidence,100
37061,koppen_14,1
37063,confidence,100
37063,koppen_14,1
37065,confidence,100
37065,koppen_14,1
37067,confidence,100
37067,koppen_14,1
37069,confidence,100
37069,koppen_14,1
37071,confidence,100
37071,koppen_14,1
37073,confidence,100
37073,koppen_14,1
37075,confidence,82.98270548714049
37075,koppen_14,0.7099283509851321
37075,koppen_15,0.06665718402403328
37075,koppen_26,0.22341446499083467
37077,confidence,100
37077,koppen_14,1
37079,confidence,100
37079,koppen_14,1
37081,confidence,100
37081,koppen_14,1
37083,confidence,100
37083,koppen_14,1
37085,confidence,99.99999999999999
37085,koppen_14,1
37087,confidence,77.61598836937618
37087,koppen_14,0.1880176889727022
37087,koppen_15,0.42867994997368764
37087,koppen_26,0.38330236105361015
37089,confidence,96.76814677269793
37089,koppen_14,0.9741327564462399
37089,koppen_15,0.025867243553760102
37091,confidence,100
37091,koppen_14,1
37093,confidence,100
37093,koppen_14,1
37095,confidence,99.82186853887508
37095,koppen_14,1
37097,confidence,100
37097,koppen_14,1
37099,confidence,80.22761535904306
37099,koppen_14,0.2869204390884953
37099,koppen_15,0.5177575241574355
37099,koppen_26,0.1953220367540692
37101,confidence,100
37101,koppen_14,1
37103,confidence,100
37103,koppen_14,1
37105,confidence,100
37105,koppen_14,1
37107,confidence,100
37107,koppen_14,1
37109,confidence,100
37109,koppen_14,1
37111,confidence,94.38505666287777
37111,koppen_14,0.927590186913736
37111,koppen_15,0.003090892656729999
37111,koppen_26,0.06931892042953401
37113,confidence,81.04848564009038
37113,koppen_14,0.4809587093991466
37113,koppen_15,0.46686417716269457
37113,koppen_26,0.05217711343815888
37115,confidence,85.90776725013782
37115,koppen_14,0.7899575655915952
37115,koppen_15,0.0021890543445203816
37115,koppen_26,0.20785338006388437
37117,confidence,100
37117,koppen_14,1
37119,confidence,100
37119,koppen_14,1
37121,confidence,81.20499587866674
37121,koppen_14,0.36167481322051703
37121,koppen_15,0.2004004609597672
37121,koppen_26,0.43792472581971575
37123,confidence,100
37123,koppen_14,1
37125,confidence,100
37125,koppen_14,1
37127,confidence,100
37127,koppen_14,1
37129,confidence,99.60748345567916
37129,koppen_14,1
37131,confidence,100
37131,koppen_14,1
37133,confidence,99.97962487000697
37133,koppen_14,1
37135,confidence,100
37135,koppen_14,1
37137,confidence,99.81309701719465
37137,koppen_14,1
37139,confidence,100
37139,koppen_14,1
37141,confidence,99.9066310813091
37141,koppen_14,1
37143,confidence,99.777755020249
37143,koppen_14,1
37145,confidence,100
37145,koppen_14,1
37147,confidence,100
37147,koppen_14,1
37149,confidence,99.9363284601351
37149,koppen_14,1
37151,confidence,100
37151,koppen_14,1
37153,confidence,100
37153,koppen_14,1
37155,confidence,100
37155,koppen_14,1
37157,confidence,100
37157,koppen_14,1
37159,confidence,100
37159,koppen_14,1
37161,confidence,99.84562565353266
37161,koppen_14,1
37163,confidence,100
37163,koppen_14,1
37165,confidence,100
37165,koppen_14,1
37167,confidence,100
37167,koppen_14,1
37169,confidence,100
37169,koppen_14,1
37171,confidence,98.64539933182897
37171,koppen_14,1
37173,confidence,83.70800014826368
37173,koppen_14,0.48989200578366804
37173,koppen_15,0.08328658471468209
37173,koppen_26,0.4268214095016499
37175,confidence,86.76138459080947
37175,koppen_14,0.6718781525566231
37175,koppen_15,0.2737228334812238
37175,koppen_26,0.054399013962153096
37177,confidence,100
37177,koppen_14,1
37179,confidence,100
37179,koppen_14,1
37181,confidence,100
37181,koppen_14,1
37183,confidence,100
37183,koppen_14,1
37185,confidence,100
37185,koppen_14,1
37187,confidence,100
37187,koppen_14,1
37189,confidence,91.2233059639147
37189,koppen_14,0.16348929790804265
37189,koppen_26,0.8365107020919573
37191,confidence,100
37191,koppen_14,1
37193,confidence,97.65551419233533
37193,koppen_14,0.9730825559219957
37193,koppen_26,0.026917444078004286
37195,confidence,100
37195,koppen_14,1
37197,confidence,100
37197,koppen_14,1
37199,confidence,80.45764342032328
37199,koppen_14,0.46335289056946555
37199,koppen_15,0.024924924776698592
37199,koppen_26,0.5117221846538359
38001,confidence,76.87226247151919
38001,koppen_21,5.176071947806204e-4
38001,koppen_22,0.02164049348355407
38001,koppen_25,0.030948730606221487
38001,koppen_7,0.9468931687154438
38003,confidence,77.99312765872533
38003,koppen_22,0.038953191105963084
38003,koppen_26,0.9610468088940369
38005,confidence,98.34314487274679
38005,koppen_22,0.012807134879636924
38005,koppen_26,0.9871928651203631
38007,confidence,77.74763924773995
38007,koppen_22,0.04629298015932342
38007,koppen_7,0.9537070198406766
38009,confidence,100
38009,koppen_26,1
38011,confidence,95.95445387667525
38011,koppen_7,1
38013,confidence,99.0073996358582
38013,koppen_26,1
38015,confidence,53.48147833324404
38015,koppen_21,0.15188778505407752
38015,koppen_22,0.6154581259579736
38015,koppen_25,0.040107904227334616
38015,koppen_26,0.16163081913249908
38015,koppen_7,0.030915365628115244
38017,confidence,61.51131208471845
38017,koppen_21,0.011476988777718355
38017,koppen_22,0.0784894892114357
38017,koppen_25,0.2017654188274755
38017,koppen_26,0.7082681031833704
38019,confidence,100
38019,koppen_26,1
38021,confidence,60.21811791122459
38021,koppen_21,0.2558504393811042
38021,koppen_22,0.06871770333122286
38021,koppen_25,0.6350697790869807
38021,koppen_26,0.040362078200692236
38023,confidence,76.90322372320284
38023,koppen_26,0.4640451894657558
38023,koppen_7,0.5359548105342442
38025,confidence,53.80371047383822
38025,koppen_22,0.3967115302688019
38025,koppen_26,0.11217465605773666
38025,koppen_7,0.4911138136734614
38027,confidence,80.54621722603316
38027,koppen_22,0.11007601324976463
38027,koppen_26,0.8899239867502354
38029,confidence,55.610114155029756
38029,koppen_21,0.3681155409914202
38029,koppen_22,0.4264288700256683
38029,koppen_25,0.029535608391764542
38029,koppen_7,0.17591998059114697
38031,confidence,88.58003652136472
38031,koppen_22,0.12913382506360901
38031,koppen_26,0.870866174936391
38033,confidence,98.72333662992564
38033,koppen_7,1
38035,confidence,100
38035,koppen_26,1
38037,confidence,55.93149930812227
38037,koppen_21,0.1373455810432372
38037,koppen_22,0.4547805854466764
38037,koppen_7,0.4078738335100864
38039,confidence,99.90453247690442
38039,koppen_26,1
38041,confidence,57.351389406963634
38041,koppen_21,2.6381068814961944e-4
38041,koppen_22,0.4789177034936336
38041,koppen_7,0.5208184858182168
38043,confidence,63.96493291644642
38043,koppen_21,0.015166131828563505
38043,koppen_22,0.8523200376739657
38043,koppen_26,0.13251383049747076
38045,confidence,44.611641691198265
38045,koppen_21,0.22243537827989837
38045,koppen_22,0.5342687990935803
38045,koppen_25,0.07957326774744022
38045,koppen_26,0.1637225548790811
38047,confidence,68.48193336654667
38047,koppen_22,0.9186768949758305
38047,koppen_26,0.08132310502416953
38049,confidence,99.9904116591926
38049,koppen_26,1
38051,confidence,63.935147516790714
38051,koppen_21,0.0939932603602345
38051,koppen_22,0.9060067396397655
38053,confidence,86.58448471155614
38053,koppen_22,0.00917480253880984
38053,koppen_26,0.09881766047838929
38053,koppen_7,0.8920075369828009
38055,confidence,65.92241275000863
38055,koppen_22,0.6420442972670727
38055,koppen_26,0.2981172916113762
38055,koppen_7,0.05983841112155119
38057,confidence,55.58068486371103
38057,koppen_22,0.7870700835379975
38057,koppen_7,0.21292991646200254
38059,confidence,47.33112713317625
38059,koppen_21,0.024239131006646895
38059,koppen_22,0.7398020202546547
38059,koppen_25,5.775744902494578e-4
38059,koppen_26,0.04800658749828224
38059,koppen_7,0.18737468675016675
38061,confidence,88.25670067360122
38061,koppen_22,0.01890861996897182
38061,koppen_26,0.8667320282884606
38061,koppen_7,0.11435935174256756
38063,confidence,98.15831311619691
38063,koppen_26,1
38065,confidence,57.82107051610879
38065,koppen_21,1.5653513240785347e-4
38065,koppen_22,0.8174512076127393
38065,koppen_26,0.1823922572548529
38067,confidence,99.97606512288507
38067,koppen_26,1
38069,confidence,99.05318676721924
38069,koppen_26,1
38071,confidence,99.96523901602195
38071,koppen_26,1
38073,confidence,51.1170239664192
38073,koppen_21,0.2988651913115105
38073,koppen_22,0.10503493006161062
38073,koppen_25,0.34290236765912835
38073,koppen_26,0.25319751096775056
38075,confidence,98.10175127274502
38075,koppen_26,1
38077,confidence,96.26167562289308
38077,koppen_21,0.017650435311138205
38077,koppen_25,0.9823495646888618
38079,confidence,99.20678608194524
38079,koppen_26,1
38081,confidence,80.38567748384764
38081,koppen_21,0.03775656226236438
38081,koppen_25,0.9622434377376357
38083,confidence,68.55556567884699
38083,koppen_22,0.47258693410890895
38083,koppen_26,0.527413065891091
38085,confidence,69.52423467594693
38085,koppen_21,0.08825094319327002
38085,koppen_7,0.91174905680673
38087,confidence,90.87041320736797
38087,koppen_22,0.009154135019943678
38087,koppen_7,0.9908458649800563
38089,confidence,50.58913731739095
38089,koppen_22,0.7475463658898371
38089,koppen_7,0.2524536341101628
38091,confidence,96.64849485665057
38091,koppen_22,0.003796469504329045
38091,koppen_26,0.996203530495671
38093,confidence,74.72341022889528
38093,koppen_22,0.7113893492653082
38093,koppen_26,0.28861065073469183
38095,confidence,100
38095,koppen_26,1
38097,confidence,80.57916108376322
38097,koppen_26,1
38099,confidence,100
38099,koppen_26,1
38101,confidence,96.93163045684776
38101,koppen_22,0.008904557142882148
38101,koppen_26,0.9910954428571178
38103,confidence,82.46608752299949
38103,koppen_22,0.1518312080161086
38103,koppen_26,0.8481687919838914
38105,confidence,82.49704240396866
38105,koppen_26,0.1857649651508584
38105,koppen_7,0.8142350348491416
39001,confidence,97.50931799444433
39001,koppen_25,1
39003,confidence,100
39003,koppen_25,1
39005,confidence,100
39005,koppen_25,1
39007,confidence,69.08407123815478
39007,koppen_25,0.3996551992201617
39007,koppen_26,0.6003448007798383
39009,confidence,100
39009,koppen_25,1
39011,confidence,100
39011,koppen_25,1
39013,confidence,100
39013,koppen_25,1
39015,confidence,98.92270196826387
39015,koppen_25,1
39017,confidence,100
39017,koppen_25,1
39019,confidence,100
39019,koppen_25,1
39021,confidence,100
39021,koppen_25,1
39023,confidence,100
39023,koppen_25,1
39025,confidence,99.8184219009071
39025,koppen_25,1
39027,confidence,100
39027,koppen_25,1
39029,confidence,99.20993319595273
39029,koppen_25,1
39031,confidence,100
39031,koppen_25,1
39033,confidence,100
39033,koppen_25,1
39035,confidence,99.13877310268859
39035,koppen_25,1
39037,confidence,100
39037,koppen_25,1
39039,confidence,100
39039,koppen_25,1
39041,confidence,100
39041,koppen_25,1
39043,confidence,100
39043,koppen_25,1
39045,confidence,100
39045,koppen_25,1
39047,confidence,100
39047,koppen_25,1
39049,confidence,100
39049,koppen_25,1
39051,confidence,100
39051,koppen_25,1
39053,confidence,75.05665919576838
39053,koppen_25,1
39055,confidence,71.37349225706961
39055,koppen_25,0.4517834879568876
39055,koppen_26,0.5482165120431124
39057,confidence,100
39057,koppen_25,1
39059,confidence,100
39059,koppen_25,1
39061,confidence,100
39061,koppen_25,1
39063,confidence,100
39063,koppen_25,1
39065,confidence,100
39065,koppen_25,1
39067,confidence,100
